order_id,customer_id,order_date,eta_days,delivery_date,order_status,total_amount,platform
ORD-2026-10232,CUST-207198,2026-07-16 22:00:00,8,2026-07-28 22:00:00,Delivered,22464.95,Amazon
ORD-2026-10233,CUST-499997,2026-04-24 05:00:00,5,2026-04-27 05:00:00,Cancelled,33426.4,Amazon
ORD-2026-10234,CUST-337204,2026-02-11 21:00:00,7,2026-02-18 21:00:00,Delivered,0.0,Amazon
ORD-2026-10235,CUST-239462,2025-03-12 06:00:00,3,2025-03-15 06:00:00,Pending,132118.58,Amazon
ORD-2026-10236,CUST-477490,2026-04-29 18:00:00,8,2026-05-07 18:00:00,Delivered,0.0,Amazon
ORD-2026-10237,CUST-160391,2025-11-19 02:00:00,11,2025-11-30 02:00:00,Cancelled,232182.76,Amazon
ORD-2026-10238,CUST-497840,2025-10-28 20:00:00,9,2025-11-06 20:00:00,Delivered,22471.55,Amazon
ORD-2026-10239,CUST-337872,2026-01-29 11:00:00,10,2026-02-13 11:00:00,Shipped,6271.23,Amazon
ORD-2026-10240,CUST-490206,2025-08-19 16:00:00,8,2025-08-31 16:00:00,Delivered,6466.400000000001,Amazon
ORD-2026-10241,CUST-271368,2024-11-14 14:00:00,7,2024-11-21 14:00:00,Delivered,149265.75,Amazon
ORD-2026-10242,CUST-210197,2025-08-17 19:00:00,8,2025-08-25 19:00:00,Delivered,0.0,Amazon
ORD-2026-10243,CUST-418008,2025-10-24 11:00:00,9,2025-11-02 11:00:00,Shipped,1991.34,Amazon
ORD-2026-10244,CUST-441944,2024-09-01 11:00:00,11,2024-09-11 11:00:00,Delivered,6538.32,Amazon
ORD-2026-10245,CUST-333347,2026-04-05 03:00:00,10,2026-04-19 03:00:00,Delivered,0.0,Amazon
ORD-2026-10246,CUST-450913,2025-12-13 23:00:00,7,2025-12-20 23:00:00,Delivered,81574.82,Amazon
ORD-2026-10247,CUST-475331,2025-03-25 22:00:00,9,2025-04-03 22:00:00,Shipped,9241.95,Amazon
ORD-2026-10248,CUST-218624,2026-02-22 07:00:00,10,2026-03-04 07:00:00,Delivered,2496.3,Amazon
ORD-2026-10249,CUST-482603,2024-08-26 22:00:00,3,2024-08-30 22:00:00,Delivered,8092.8,Amazon
ORD-2026-10250,CUST-195218,2024-10-04 01:00:00,10,2024-10-14 01:00:00,Cancelled,191431.16,Amazon
ORD-2026-10251,CUST-479654,2026-06-28 11:00:00,9,2026-07-07 11:00:00,Cancelled,78971.59999999999,Amazon
ORD-2026-10252,CUST-443305,2025-08-01 18:00:00,4,2025-08-04 18:00:00,Delivered,1550.2,Amazon
ORD-2026-10253,CUST-263402,2024-10-19 12:00:00,4,2024-10-22 12:00:00,Delivered,22892.43,Amazon
ORD-2026-10254,CUST-359935,2026-04-08 17:00:00,8,2026-04-16 17:00:00,Delivered,11323.68,Amazon
ORD-2026-10255,CUST-268062,2025-02-04 07:00:00,5,2025-02-09 07:00:00,Unknown,6792.93,Amazon
ORD-2026-10256,CUST-149726,2026-05-23 02:00:00,3,2026-05-26 02:00:00,Delivered,0.0,Amazon
ORD-2026-10257,CUST-320737,2025-12-07 18:00:00,10,2025-12-17 18:00:00,Delivered,27113.28,Amazon
ORD-2026-10258,CUST-484765,2025-02-27 12:00:00,9,2025-03-13 12:00:00,Delivered,0.0,Amazon
ORD-2026-10259,CUST-440593,2025-05-16 20:00:00,6,2025-05-20 20:00:00,Pending,18070.1,Amazon
ORD-2026-10260,CUST-242435,2025-12-19 00:00:00,3,2025-12-22 00:00:00,Cancelled,0.0,Amazon
ORD-2026-10261,CUST-365207,2026-01-08 19:00:00,4,2026-01-12 19:00:00,Shipped,383954.9,Amazon
ORD-2026-10262,CUST-245579,2026-07-26 08:00:00,11,2026-08-06 08:00:00,Pending,13877.4,Amazon
ORD-2026-10263,CUST-410064,2025-05-29 01:00:00,6,2025-06-08 01:00:00,Unknown,594.78,Amazon
ORD-2026-10264,CUST-150323,2025-08-24 11:00:00,5,2025-09-01 11:00:00,Delivered,30802.96,Amazon
ORD-2026-10265,CUST-300837,2026-07-17 22:00:00,10,2026-07-26 22:00:00,Shipped,28305.44,Amazon
ORD-2026-10266,CUST-301866,2026-05-01 09:00:00,6,2026-05-08 09:00:00,Delivered,0.0,Amazon
ORD-2026-10267,CUST-350887,2025-07-24 04:00:00,9,2025-08-02 04:00:00,Delivered,15193.89,Amazon
ORD-2026-10268,CUST-396013,2025-07-03 18:00:00,7,2025-07-10 18:00:00,Shipped,18745.3,Amazon
ORD-2026-10269,CUST-400780,2025-02-18 11:00:00,7,2025-02-24 11:00:00,Delivered,2778.44,Amazon
ORD-2026-10270,CUST-318308,2025-11-16 00:00:00,8,2025-11-24 00:00:00,Delivered,5548.53,Amazon
ORD-2026-10271,CUST-358455,2026-06-05 15:00:00,6,2026-06-11 15:00:00,Shipped,10352.28,Amazon
ORD-2026-10272,CUST-356044,2025-08-21 11:00:00,4,2025-08-29 11:00:00,Delivered,489.78,Amazon
ORD-2026-10273,CUST-300049,2024-08-01 18:00:00,8,2024-08-09 18:00:00,Pending,30359.58,Amazon
ORD-2026-10274,CUST-362622,2025-04-19 12:00:00,7,2025-05-01 12:00:00,Delivered,276.98,Amazon
ORD-2026-10275,CUST-275108,2025-01-26 00:00:00,5,2025-01-31 00:00:00,Unknown,0.0,Amazon
ORD-2026-10276,CUST-173623,2025-11-18 17:00:00,6,2025-11-27 17:00:00,Delivered,39834.32,Amazon
ORD-2026-10277,CUST-108959,2026-05-20 10:00:00,5,2026-05-25 10:00:00,Delivered,4195.64,Amazon
ORD-2026-10278,CUST-112254,2025-10-04 04:00:00,5,2025-10-09 04:00:00,Delivered,0.0,Amazon
ORD-2026-10279,CUST-243201,2026-05-25 23:00:00,6,2026-06-05 23:00:00,Delivered,256547.3,Amazon
ORD-2026-10280,CUST-463968,2025-01-28 14:00:00,4,2025-02-03 14:00:00,Delivered,1158.58,Amazon
ORD-2026-10281,CUST-201795,2024-11-16 18:00:00,6,2024-11-21 18:00:00,Delivered,0.0,Amazon
ORD-2026-10282,CUST-195333,2026-06-03 05:00:00,12,2026-06-15 05:00:00,Delivered,5531.2,Amazon
ORD-2026-10283,CUST-123337,2025-09-19 00:00:00,4,2025-09-23 00:00:00,Delivered,0.0,Amazon
ORD-2026-10284,CUST-388467,2024-12-04 20:00:00,12,2024-12-17 20:00:00,Unknown,19466.44,Amazon
ORD-2026-10285,CUST-438415,2026-05-30 12:00:00,10,2026-06-08 12:00:00,Delivered,0.0,Amazon
ORD-2026-10286,CUST-384304,2024-09-30 03:00:00,12,2024-10-12 03:00:00,Shipped,24709.72,Amazon
ORD-2026-10287,CUST-372688,2026-02-20 13:00:00,7,2026-02-25 13:00:00,Delivered,887.8499999999999,Amazon
ORD-2026-10288,CUST-480626,2026-01-01 00:00:00,9,2026-01-10 00:00:00,Cancelled,655.05,Amazon
ORD-2026-10289,CUST-189418,2024-11-23 00:00:00,6,2024-11-27 00:00:00,Delivered,640.13,Amazon
ORD-2026-10290,CUST-371895,2026-04-07 07:00:00,12,2026-04-19 07:00:00,Pending,55930.9,Amazon
ORD-2026-10291,CUST-180971,2025-10-15 00:00:00,8,2025-10-23 00:00:00,Delivered,6511.04,Amazon
ORD-2026-10292,CUST-372586,2026-03-19 20:00:00,12,2026-04-03 20:00:00,Cancelled,175847.88,Amazon
ORD-2026-10293,CUST-439752,2024-10-03 18:00:00,6,2024-10-09 18:00:00,Pending,0.0,Amazon
ORD-2026-10294,CUST-288799,2025-05-07 18:00:00,8,2025-05-15 18:00:00,Delivered,0.0,Amazon
ORD-2026-10295,CUST-407149,2024-07-29 17:00:00,3,2024-07-30 17:00:00,Delivered,23868.92,Amazon
ORD-2026-10296,CUST-169404,2024-10-02 20:00:00,8,2024-10-15 20:00:00,Delivered,14114.3,Amazon
ORD-2026-10297,CUST-263279,2025-11-16 01:00:00,8,2025-11-25 01:00:00,Delivered,0.0,Amazon
ORD-2026-10298,CUST-204100,2024-09-14 06:00:00,4,2024-09-18 06:00:00,Delivered,14191.04,Amazon
ORD-2026-10299,CUST-392305,2024-12-12 15:00:00,12,2024-12-26 15:00:00,Delivered,88460.18,Amazon
ORD-2026-10300,CUST-454324,2026-07-02 12:00:00,12,2026-07-14 12:00:00,Delivered,0.0,Amazon
ORD-2026-10301,CUST-343280,2026-06-08 05:00:00,11,2026-06-19 05:00:00,Delivered,0.0,Amazon
ORD-2026-10302,CUST-273641,2026-01-17 00:00:00,8,2026-01-25 00:00:00,Shipped,0.0,Amazon
ORD-2026-10303,CUST-213912,2025-07-13 21:00:00,9,2025-07-22 21:00:00,Delivered,8284.48,Amazon
ORD-2026-10304,CUST-466335,2026-06-08 22:00:00,4,2026-06-12 22:00:00,Unknown,0.0,Amazon
ORD-2026-10305,CUST-488547,2026-01-13 14:00:00,4,2026-01-17 14:00:00,Delivered,4765.58,Amazon
ORD-2026-10306,CUST-134161,2025-11-14 15:00:00,4,2025-11-18 15:00:00,Delivered,49882.23,Amazon
ORD-2026-10307,CUST-460048,2025-12-15 01:00:00,12,2025-12-26 01:00:00,Delivered,36361.18,Amazon
ORD-2026-10308,CUST-447189,2024-10-20 08:00:00,11,2024-10-29 08:00:00,Delivered,2120.05,Amazon
ORD-2026-10309,CUST-113050,2026-06-13 18:00:00,5,2026-06-20 18:00:00,Delivered,7821.57,Amazon
ORD-2026-10310,CUST-168035,2025-11-13 04:00:00,6,2025-11-19 04:00:00,Delivered,9624.7,Amazon
ORD-2026-10311,CUST-218407,2026-07-10 12:00:00,3,2026-07-16 12:00:00,Pending,15008.65,Amazon
ORD-2026-10312,CUST-324248,2025-12-26 04:00:00,3,2025-12-28 04:00:00,Cancelled,6823.719999999999,Amazon
ORD-2026-10313,CUST-184052,2024-11-05 03:00:00,6,2024-11-11 03:00:00,Pending,2056.0,Amazon
ORD-2026-10314,CUST-277534,2026-02-22 10:00:00,4,2026-02-26 10:00:00,Delivered,1985.04,Amazon
ORD-2026-10315,CUST-386831,2025-10-06 20:00:00,10,2025-10-16 20:00:00,Delivered,0.0,Amazon
ORD-2026-10316,CUST-222458,2026-05-28 23:00:00,6,2026-06-03 23:00:00,Shipped,0.0,Amazon
ORD-2026-10317,CUST-350800,2026-04-01 12:00:00,5,2026-04-04 12:00:00,Cancelled,0.0,Amazon
ORD-2026-10318,CUST-482535,2025-06-04 13:00:00,5,2025-06-09 13:00:00,Delivered,139993.0,Amazon
ORD-2026-10319,CUST-228080,2024-08-23 15:00:00,8,2024-08-31 15:00:00,Pending,12134.35,Amazon
ORD-2026-10320,CUST-232914,2025-10-29 06:00:00,8,2025-11-06 06:00:00,Shipped,39939.24,Amazon
ORD-2026-10321,CUST-217872,2026-05-07 10:00:00,8,2026-05-15 10:00:00,Cancelled,12919.69,Amazon
ORD-2026-10322,CUST-233770,2026-03-26 11:00:00,8,2026-04-04 11:00:00,Unknown,153756.16,Amazon
ORD-2026-10323,CUST-263521,2025-08-29 22:00:00,10,2025-09-13 22:00:00,Delivered,0.0,Amazon
ORD-2026-10324,CUST-124180,2026-02-22 21:00:00,10,2026-03-04 21:00:00,Delivered,4710.62,Amazon
ORD-2026-10325,CUST-382702,2024-11-17 18:00:00,11,2024-12-02 18:00:00,Shipped,21328.53,Amazon
ORD-2026-10326,CUST-199764,2025-01-13 04:00:00,3,2025-01-15 04:00:00,Shipped,0.0,Amazon
ORD-2026-10327,CUST-123079,2024-09-01 11:00:00,12,2024-09-13 11:00:00,Cancelled,119595.51,Amazon
ORD-2026-10328,CUST-471053,2024-11-26 06:00:00,10,2024-12-10 06:00:00,Unknown,17088.33,Amazon
ORD-2026-10329,CUST-471794,2025-08-07 12:00:00,7,2025-08-14 12:00:00,Delivered,0.0,Amazon
ORD-2026-10330,CUST-155073,2025-03-28 23:00:00,5,2025-04-01 23:00:00,Delivered,0.0,Amazon
ORD-2026-10331,CUST-287302,2026-02-28 23:00:00,12,2026-03-13 23:00:00,Delivered,381141.5600000001,Amazon
ORD-2026-10332,CUST-206830,2026-06-04 14:00:00,5,2026-06-09 14:00:00,Unknown,8202.85,Amazon
ORD-2026-10333,CUST-330443,2025-05-11 23:00:00,8,2025-05-18 23:00:00,Delivered,0.0,Amazon
ORD-2026-10334,CUST-457335,2026-01-20 21:00:00,10,2026-01-30 21:00:00,Unknown,108166.4,Amazon
ORD-2026-10335,CUST-478939,2026-04-11 05:00:00,12,2026-04-23 05:00:00,Unknown,0.0,Amazon
ORD-2026-10336,CUST-419717,2025-07-21 01:00:00,4,2025-07-25 01:00:00,Shipped,68482.65,Amazon
ORD-2026-10337,CUST-368098,2024-09-13 15:00:00,11,2024-09-23 15:00:00,Delivered,14431.89,Amazon
ORD-2026-10338,CUST-314315,2025-07-26 03:00:00,7,2025-08-02 03:00:00,Shipped,0.0,Amazon
ORD-2026-10339,CUST-427884,2025-10-03 14:00:00,7,2025-10-08 14:00:00,Unknown,0.0,Amazon
ORD-2026-10340,CUST-116413,2025-04-24 23:00:00,3,2025-04-27 23:00:00,Unknown,8538.72,Amazon
ORD-2026-10341,CUST-287351,2026-01-14 13:00:00,8,2026-01-25 13:00:00,Delivered,9037.76,Amazon
ORD-2026-10342,CUST-490247,2026-05-11 15:00:00,7,2026-05-16 15:00:00,Cancelled,466.75,Amazon
ORD-2026-10343,CUST-174361,2025-02-04 11:00:00,9,2025-02-13 11:00:00,Delivered,27314.08,Amazon
ORD-2026-10344,CUST-185996,2026-01-31 03:00:00,9,2026-02-09 03:00:00,Delivered,0.0,Amazon
ORD-2026-10345,CUST-484147,2026-02-10 04:00:00,6,2026-02-16 04:00:00,Delivered,340.68,Amazon
ORD-2026-10346,CUST-426150,2024-11-18 15:00:00,7,2024-11-25 15:00:00,Pending,36894.65,Amazon
ORD-2026-10347,CUST-413962,2025-12-16 08:00:00,12,2025-12-31 08:00:00,Delivered,53952.46000000001,Amazon
ORD-2026-10348,CUST-239417,2025-12-29 14:00:00,10,2026-01-09 14:00:00,Delivered,9016.29,Amazon
ORD-2026-10349,CUST-499874,2025-05-10 15:00:00,4,2025-05-14 15:00:00,Delivered,16249.74,Amazon
ORD-2026-10350,CUST-190319,2025-10-30 19:00:00,3,2025-11-01 19:00:00,Cancelled,148178.88,Amazon
ORD-2026-10351,CUST-439328,2025-03-27 11:00:00,8,2025-04-02 11:00:00,Delivered,4218.54,Amazon
ORD-2026-10352,CUST-496619,2026-04-15 19:00:00,6,2026-04-21 19:00:00,Delivered,17168.88,Amazon
ORD-2026-10353,CUST-435790,2026-06-08 21:00:00,12,2026-06-19 21:00:00,Unknown,14066.15,Amazon
ORD-2026-10354,CUST-482366,2025-07-02 20:00:00,5,2025-07-07 20:00:00,Delivered,0.0,Amazon
ORD-2026-10355,CUST-246081,2026-02-09 09:00:00,9,2026-02-18 09:00:00,Delivered,0.0,Amazon
ORD-2026-10356,CUST-412014,2025-03-04 17:00:00,10,2025-03-14 17:00:00,Shipped,0.0,Amazon
ORD-2026-10357,CUST-270906,2025-03-23 11:00:00,6,2025-03-28 11:00:00,Pending,323106.66,Amazon
ORD-2026-10358,CUST-472239,2025-08-25 19:00:00,12,2025-09-10 19:00:00,Delivered,29724.81,Amazon
ORD-2026-10359,CUST-450299,2026-03-10 18:00:00,8,2026-03-18 18:00:00,Delivered,16452.54,Amazon
ORD-2026-10360,CUST-282895,2025-11-18 03:00:00,4,2025-11-20 03:00:00,Delivered,20001.24,Amazon
ORD-2026-10361,CUST-282902,2025-01-23 11:00:00,10,2025-02-02 11:00:00,Delivered,0.0,Amazon
ORD-2026-10362,CUST-241205,2024-12-21 01:00:00,8,2024-12-29 01:00:00,Pending,10581.46,Amazon
ORD-2026-10363,CUST-318302,2024-10-16 19:00:00,11,2024-10-27 19:00:00,Delivered,23992.37,Amazon
ORD-2026-10364,CUST-399703,2025-02-15 01:00:00,8,2025-02-23 01:00:00,Delivered,2219.61,Amazon
ORD-2026-10365,CUST-288713,2026-07-09 12:00:00,8,2026-07-16 12:00:00,Delivered,10844.92,Amazon
ORD-2026-10366,CUST-197812,2025-04-12 13:00:00,4,2025-04-16 13:00:00,Delivered,5164.77,Amazon
ORD-2026-10367,CUST-241706,2026-05-12 18:00:00,7,2026-05-20 18:00:00,Delivered,28274.58,Amazon
ORD-2026-10368,CUST-342933,2024-11-29 04:00:00,11,2024-12-10 04:00:00,Delivered,14757.86,Amazon
ORD-2026-10369,CUST-123337,2025-08-20 15:00:00,3,2025-08-27 15:00:00,Shipped,0.0,Amazon
ORD-2026-10370,CUST-320139,2024-11-17 18:00:00,6,2024-11-23 18:00:00,Delivered,237.8,Amazon
ORD-2026-10371,CUST-128674,2024-10-25 18:00:00,12,2024-11-06 18:00:00,Pending,4300.400000000001,Amazon
ORD-2026-10372,CUST-401537,2025-09-29 18:00:00,12,2025-10-12 18:00:00,Delivered,15135.02,Amazon
ORD-2026-10373,CUST-201676,2026-03-07 06:00:00,5,2026-03-12 06:00:00,Shipped,245974.65,Amazon
ORD-2026-10374,CUST-414778,2025-02-26 11:00:00,3,2025-02-28 11:00:00,Delivered,8638.42,Amazon
ORD-2026-10375,CUST-141705,2025-03-27 21:00:00,3,2025-04-03 21:00:00,Delivered,22394.26,Amazon
ORD-2026-10376,CUST-279019,2024-09-02 06:00:00,3,2024-09-04 06:00:00,Delivered,0.0,Amazon
ORD-2026-10377,CUST-102484,2026-04-29 02:00:00,3,2026-05-02 02:00:00,Unknown,3670.86,Amazon
ORD-2026-10378,CUST-226581,2025-04-03 17:00:00,4,2025-04-09 17:00:00,Delivered,36691.1,Amazon
ORD-2026-10379,CUST-217857,2025-11-27 17:00:00,7,2025-12-04 17:00:00,Delivered,34438.64000000001,Amazon
ORD-2026-10380,CUST-366108,2025-03-04 01:00:00,4,2025-03-09 01:00:00,Delivered,3328.29,Amazon
ORD-2026-10381,CUST-266523,2025-06-19 20:00:00,6,2025-06-25 20:00:00,Shipped,0.0,Amazon
ORD-2026-10382,CUST-366688,2025-09-01 16:00:00,11,2025-09-12 16:00:00,Delivered,0.0,Amazon
ORD-2026-10383,CUST-133994,2024-12-08 16:00:00,5,2024-12-13 16:00:00,Delivered,200322.26,Amazon
ORD-2026-10384,CUST-192761,2025-11-26 11:00:00,4,2025-12-01 11:00:00,Delivered,23681.5,Amazon
ORD-2026-10385,CUST-303643,2025-03-20 07:00:00,6,2025-03-26 07:00:00,Delivered,0.0,Amazon
ORD-2026-10386,CUST-413758,2025-06-28 10:00:00,11,2025-07-13 10:00:00,Cancelled,4526.9,Amazon
ORD-2026-10387,CUST-410669,2025-01-24 13:00:00,6,2025-01-28 13:00:00,Delivered,14462.41,Amazon
ORD-2026-10388,CUST-307747,2026-07-02 05:00:00,7,2026-07-09 05:00:00,Delivered,1048.56,Amazon
ORD-2026-10389,CUST-279511,2024-09-18 04:00:00,6,2024-09-23 04:00:00,Unknown,56459.23,Amazon
ORD-2026-10390,CUST-164868,2026-03-30 21:00:00,10,2026-04-08 21:00:00,Shipped,3812.25,Amazon
ORD-2026-10391,CUST-139811,2025-05-05 17:00:00,6,2025-05-15 17:00:00,Delivered,14944.26,Amazon
ORD-2026-10392,CUST-202305,2025-12-10 08:00:00,4,2025-12-18 08:00:00,Shipped,2170.04,Amazon
ORD-2026-10393,CUST-198400,2025-11-29 16:00:00,6,2025-12-06 16:00:00,Cancelled,3354.08,Amazon
ORD-2026-10394,CUST-282255,2024-11-29 03:00:00,4,2024-12-03 03:00:00,Shipped,21002.3,Amazon
ORD-2026-10395,CUST-418477,2025-02-01 17:00:00,11,2025-02-15 17:00:00,Shipped,7957.16,Amazon
ORD-2026-10396,CUST-482539,2025-01-03 12:00:00,10,2025-01-13 12:00:00,Shipped,0.0,Amazon
ORD-2026-10397,CUST-151820,2026-03-23 21:00:00,11,2026-04-03 21:00:00,Delivered,114488.72,Amazon
ORD-2026-10398,CUST-377658,2026-03-21 06:00:00,6,2026-03-27 06:00:00,Delivered,3088.54,Amazon
ORD-2026-10399,CUST-196432,2025-05-19 23:00:00,3,2025-05-22 23:00:00,Shipped,3506.04,Amazon
ORD-2026-10400,CUST-133769,2025-08-07 03:00:00,5,2025-08-12 03:00:00,Delivered,0.0,Amazon
ORD-2026-10401,CUST-466609,2025-10-31 07:00:00,9,2025-11-09 07:00:00,Shipped,168063.78,Amazon
ORD-2026-10402,CUST-335683,2026-03-02 05:00:00,3,2026-03-03 05:00:00,Delivered,1301.9,Amazon
ORD-2026-10403,CUST-323267,2024-12-03 04:00:00,10,2024-12-13 04:00:00,Delivered,16390.71,Amazon
ORD-2026-10404,CUST-230599,2026-03-10 07:00:00,11,2026-03-21 07:00:00,Pending,0.0,Amazon
ORD-2026-10405,CUST-363793,2024-10-18 14:00:00,10,2024-10-28 14:00:00,Delivered,2504.74,Amazon
ORD-2026-10406,CUST-258539,2026-05-17 14:00:00,7,2026-05-25 14:00:00,Pending,21517.11,Amazon
ORD-2026-10407,CUST-469119,2025-12-30 13:00:00,11,2026-01-10 13:00:00,Cancelled,7489.96,Amazon
ORD-2026-10408,CUST-382274,2025-07-04 00:00:00,6,2025-07-10 00:00:00,Pending,3018.98,Amazon
ORD-2026-10409,CUST-369741,2025-04-02 18:00:00,11,2025-04-13 18:00:00,Delivered,27473.42,Amazon
ORD-2026-10410,CUST-290136,2026-05-23 08:00:00,3,2026-05-26 08:00:00,Pending,28072.05,Amazon
ORD-2026-10411,CUST-133178,2026-06-28 23:00:00,5,2026-07-03 23:00:00,Delivered,0.0,Amazon
ORD-2026-10412,CUST-441483,2025-10-18 11:00:00,6,2025-10-24 11:00:00,Delivered,1571.72,Amazon
ORD-2026-10413,CUST-449696,2026-05-16 20:00:00,12,2026-05-30 20:00:00,Delivered,26290.32,Amazon
ORD-2026-10414,CUST-276069,2024-09-20 10:00:00,3,2024-09-23 10:00:00,Delivered,73607.77,Amazon
ORD-2026-10415,CUST-466284,2025-06-24 15:00:00,8,2025-07-01 15:00:00,Delivered,73502.02,Amazon
ORD-2026-10416,CUST-494819,2026-07-05 21:00:00,6,2026-07-11 21:00:00,Delivered,5990.0,Amazon
ORD-2026-10417,CUST-331709,2025-12-14 23:00:00,6,2025-12-25 23:00:00,Cancelled,20158.56,Amazon
ORD-2026-10418,CUST-289449,2025-12-02 18:00:00,3,2025-12-07 18:00:00,Pending,0.0,Amazon
ORD-2026-10419,CUST-276834,2024-10-14 14:00:00,7,2024-10-25 14:00:00,Shipped,143890.27,Amazon
ORD-2026-10420,CUST-380191,2025-05-29 06:00:00,11,2025-06-09 06:00:00,Delivered,5457.54,Amazon
ORD-2026-10421,CUST-402954,2024-10-09 04:00:00,8,2024-10-17 04:00:00,Delivered,62135.03,Amazon
ORD-2026-10422,CUST-188349,2026-06-11 09:00:00,10,2026-06-20 09:00:00,Unknown,9946.35,Amazon
ORD-2026-10423,CUST-445796,2025-02-27 09:00:00,6,2025-03-05 09:00:00,Shipped,8161.71,Amazon
ORD-2026-10424,CUST-499826,2026-05-13 10:00:00,11,2026-05-24 10:00:00,Unknown,0.0,Amazon
ORD-2026-10425,CUST-321823,2025-02-22 11:00:00,9,2025-03-03 11:00:00,Pending,8392.72,Amazon
ORD-2026-10426,CUST-186367,2025-04-05 16:00:00,9,2025-04-14 16:00:00,Pending,43912.95,Amazon
ORD-2026-10427,CUST-221009,2026-07-08 02:00:00,10,2026-07-22 02:00:00,Delivered,0.0,Amazon
ORD-2026-10428,CUST-397954,2024-10-04 22:00:00,4,2024-10-07 22:00:00,Delivered,304.86,Amazon
ORD-2026-10429,CUST-285971,2025-06-29 15:00:00,8,2025-07-11 15:00:00,Delivered,35907.71999999999,Amazon
ORD-2026-10430,CUST-134817,2025-07-21 01:00:00,9,2025-07-30 01:00:00,Delivered,0.0,Amazon
ORD-2026-10431,CUST-269690,2026-03-19 04:00:00,5,2026-03-22 04:00:00,Shipped,0.0,Amazon
ORD-2026-10432,CUST-275813,2025-11-08 05:00:00,10,2025-11-18 05:00:00,Cancelled,2794.23,Amazon
ORD-2026-10433,CUST-315016,2024-09-15 19:00:00,3,2024-09-17 19:00:00,Delivered,21255.64,Amazon
ORD-2026-10434,CUST-472119,2025-04-30 16:00:00,3,2025-05-07 16:00:00,Unknown,21347.12,Amazon
ORD-2026-10435,CUST-289688,2024-08-30 23:00:00,12,2024-09-11 23:00:00,Delivered,12166.38,Amazon
ORD-2026-10436,CUST-434079,2025-02-03 12:00:00,5,2025-02-08 12:00:00,Shipped,3100.23,Amazon
ORD-2026-10437,CUST-123002,2026-03-23 22:00:00,8,2026-04-04 22:00:00,Delivered,3294.22,Amazon
ORD-2026-10438,CUST-128068,2025-08-12 14:00:00,9,2025-08-21 14:00:00,Delivered,7848.18,Amazon
ORD-2026-10439,CUST-327095,2026-05-16 11:00:00,4,2026-05-20 11:00:00,Shipped,1166.65,Amazon
ORD-2026-10440,CUST-175303,2025-09-26 05:00:00,8,2025-10-04 05:00:00,Delivered,43775.94,Amazon
ORD-2026-10441,CUST-109143,2026-04-13 08:00:00,7,2026-04-22 08:00:00,Delivered,0.0,Amazon
ORD-2026-10442,CUST-445823,2025-02-12 06:00:00,8,2025-02-23 06:00:00,Shipped,133104.63,Amazon
ORD-2026-10443,CUST-307044,2026-03-08 03:00:00,3,2026-03-11 03:00:00,Delivered,20560.46,Amazon
ORD-2026-10444,CUST-489942,2025-09-15 17:00:00,12,2025-09-27 17:00:00,Pending,40004.45,Amazon
ORD-2026-10445,CUST-282546,2025-08-16 14:00:00,9,2025-08-25 14:00:00,Pending,0.0,Amazon
ORD-2026-10446,CUST-446861,2024-07-30 16:00:00,10,2024-08-09 16:00:00,Delivered,547049.27,Amazon
ORD-2026-10447,CUST-300009,2026-01-26 10:00:00,9,2026-02-04 10:00:00,Delivered,28743.76,Amazon
ORD-2026-10448,CUST-489603,2025-06-23 00:00:00,11,2025-07-06 00:00:00,Delivered,578148.5,Amazon
ORD-2026-10449,CUST-123158,2025-09-08 18:00:00,3,2025-09-10 18:00:00,Unknown,0.0,Amazon
ORD-2026-10450,CUST-174362,2025-04-30 07:00:00,12,2025-05-14 07:00:00,Unknown,42137.01,Amazon
ORD-2026-10451,CUST-236849,2026-03-11 20:00:00,11,2026-03-22 20:00:00,Delivered,13182.36,Amazon
ORD-2026-10452,CUST-226116,2025-05-01 08:00:00,5,2025-05-06 08:00:00,Pending,278896.62,Amazon
ORD-2026-10453,CUST-431715,2024-11-11 01:00:00,4,2024-11-15 01:00:00,Delivered,39037.71,Amazon
ORD-2026-10454,CUST-332016,2024-10-03 00:00:00,8,2024-10-11 00:00:00,Delivered,12835.55,Amazon
ORD-2026-10455,CUST-191560,2025-05-29 04:00:00,7,2025-06-05 04:00:00,Unknown,67073.6,Amazon
ORD-2026-10456,CUST-174682,2025-12-06 23:00:00,6,2025-12-11 23:00:00,Shipped,2140.38,Amazon
ORD-2026-10457,CUST-344865,2026-03-25 15:00:00,6,2026-03-30 15:00:00,Cancelled,0.0,Amazon
ORD-2026-10458,CUST-147004,2025-04-18 19:00:00,10,2025-04-28 19:00:00,Shipped,0.0,Amazon
ORD-2026-10459,CUST-376250,2025-02-08 11:00:00,12,2025-02-20 11:00:00,Delivered,8250.4,Amazon
ORD-2026-10460,CUST-317847,2025-05-07 18:00:00,5,2025-05-12 18:00:00,Cancelled,15010.5,Amazon
ORD-2026-10461,CUST-346264,2024-12-26 03:00:00,3,2024-12-27 03:00:00,Delivered,6216.549999999999,Amazon
ORD-2026-10462,CUST-212883,2024-07-27 03:00:00,7,2024-08-03 03:00:00,Pending,17201.29,Amazon
ORD-2026-10463,CUST-299993,2026-01-14 02:00:00,10,2026-01-24 02:00:00,Delivered,0.0,Amazon
ORD-2026-10464,CUST-314677,2025-12-25 17:00:00,5,2026-01-01 17:00:00,Delivered,12042.76,Amazon
