product_id,product_name,category_id,price,stock_quantity,description,platform
PRD-00247,Laptop (Model I71),CAT-0050,77553.81,151,High-quality laptop suitable for Indian conditions.,Amazon
PRD-00248,Tablet (Model Z24),CAT-0050,40124.85,38,High-quality tablet suitable for Indian conditions.,Amazon
PRD-00249,Laptop (Model Y38),CAT-0050,69510.54,370,High-quality laptop suitable for Indian conditions.,Amazon
PRD-00250,Smartwatch (Model Z81),CAT-0050,32433.13,404,High-quality smartwatch suitable for Indian conditions.,Amazon
PRD-00251,Kurta (Model A43),CAT-0051,1748.75,232,High-quality kurta suitable for Indian conditions.,Amazon
PRD-00252,Saree (Model V96),CAT-0051,1007.84,195,High-quality saree suitable for Indian conditions.,Amazon
PRD-00253,Saree (Model D96),CAT-0051,931.32,12,High-quality saree suitable for Indian conditions.,Amazon
PRD-00254,Saree (Model T38),CAT-0051,2048.66,325,High-quality saree suitable for Indian conditions.,Amazon
PRD-00255,Kurta (Model W48),CAT-0051,2052.95,59,High-quality kurta suitable for Indian conditions.,Amazon
PRD-00256,Jeans (Model B14),CAT-0052,1121.78,252,High-quality jeans suitable for Indian conditions.,Amazon
PRD-00257,T-Shirt (Model D40),CAT-0052,2695.6,69,High-quality t-shirt suitable for Indian conditions.,Amazon
PRD-00258,Kurta (Model O57),CAT-0052,2110.31,380,High-quality kurta suitable for Indian conditions.,Amazon
PRD-00259,Kurta (Model S29),CAT-0052,2690.62,335,High-quality kurta suitable for Indian conditions.,Amazon
PRD-00260,T-Shirt (Model P88),CAT-0052,1401.91,487,High-quality t-shirt suitable for Indian conditions.,Amazon
PRD-00261,Saree (Model B98),CAT-0053,1300.43,227,High-quality saree suitable for Indian conditions.,Amazon
PRD-00262,Kurta (Model H56),CAT-0053,568.26,351,High-quality kurta suitable for Indian conditions.,Amazon
PRD-00263,Saree (Model R92),CAT-0053,1268.42,203,High-quality saree suitable for Indian conditions.,Amazon
PRD-00264,Saree (Model G25),CAT-0053,2862.33,421,High-quality saree suitable for Indian conditions.,Amazon
PRD-00265,Kurta (Model C94),CAT-0053,872.69,327,High-quality kurta suitable for Indian conditions.,Amazon
PRD-00266,T-Shirt (Model B52),CAT-0054,957.64,64,High-quality t-shirt suitable for Indian conditions.,Amazon
PRD-00267,Jeans (Model C80),CAT-0054,859.32,110,High-quality jeans suitable for Indian conditions.,Amazon
PRD-00268,Jeans (Model K28),CAT-0054,2429.34,305,High-quality jeans suitable for Indian conditions.,Amazon
PRD-00269,T-Shirt (Model I28),CAT-0054,2966.32,276,High-quality t-shirt suitable for Indian conditions.,Amazon
PRD-00270,Saree (Model Z32),CAT-0054,596.8,443,High-quality saree suitable for Indian conditions.,Amazon
PRD-00271,T-Shirt (Model E11),CAT-0055,1267.25,403,High-quality t-shirt suitable for Indian conditions.,Amazon
PRD-00272,Jeans (Model S51),CAT-0055,342.61,135,High-quality jeans suitable for Indian conditions.,Amazon
PRD-00273,T-Shirt (Model E63),CAT-0055,1720.43,381,High-quality t-shirt suitable for Indian conditions.,Amazon
PRD-00274,T-Shirt (Model P67),CAT-0055,2400.65,262,High-quality t-shirt suitable for Indian conditions.,Amazon
PRD-00275,T-Shirt (Model O74),CAT-0055,898.18,314,High-quality t-shirt suitable for Indian conditions.,Amazon
PRD-00276,T-Shirt (Model X94),CAT-0056,1707.92,234,High-quality t-shirt suitable for Indian conditions.,Amazon
PRD-00277,T-Shirt (Model B71),CAT-0056,2587.71,218,High-quality t-shirt suitable for Indian conditions.,Amazon
PRD-00278,T-Shirt (Model P66),CAT-0056,498.42,41,High-quality t-shirt suitable for Indian conditions.,Amazon
PRD-00279,Saree (Model T28),CAT-0056,477.34,140,High-quality saree suitable for Indian conditions.,Amazon
PRD-00280,Saree (Model M86),CAT-0056,1732.5,232,High-quality saree suitable for Indian conditions.,Amazon
PRD-00281,Kurta (Model D99),CAT-0057,608.92,335,High-quality kurta suitable for Indian conditions.,Amazon
PRD-00282,Jeans (Model N67),CAT-0057,2697.85,211,High-quality jeans suitable for Indian conditions.,Amazon
PRD-00283,Saree (Model O61),CAT-0057,1423.17,48,High-quality saree suitable for Indian conditions.,Amazon
PRD-00284,Saree (Model N50),CAT-0057,2095.79,191,High-quality saree suitable for Indian conditions.,Amazon
PRD-00285,Jeans (Model V70),CAT-0057,481.26,425,High-quality jeans suitable for Indian conditions.,Amazon
PRD-00286,T-Shirt (Model C65),CAT-0058,560.72,378,High-quality t-shirt suitable for Indian conditions.,Amazon
PRD-00287,Saree (Model Z26),CAT-0058,1802.2,300,High-quality saree suitable for Indian conditions.,Amazon
PRD-00288,Saree (Model V25),CAT-0058,1409.18,447,High-quality saree suitable for Indian conditions.,Amazon
PRD-00289,Kurta (Model X16),CAT-0058,2914.68,307,High-quality kurta suitable for Indian conditions.,Amazon
PRD-00290,Saree (Model L23),CAT-0058,1860.38,108,High-quality saree suitable for Indian conditions.,Amazon
PRD-00291,Jeans (Model V71),CAT-0059,905.46,55,High-quality jeans suitable for Indian conditions.,Amazon
PRD-00292,Saree (Model R57),CAT-0059,610.19,142,High-quality saree suitable for Indian conditions.,Amazon
PRD-00293,Jeans (Model Z64),CAT-0059,2581.92,498,High-quality jeans suitable for Indian conditions.,Amazon
PRD-00294,T-Shirt (Model T94),CAT-0059,2539.54,136,High-quality t-shirt suitable for Indian conditions.,Amazon
PRD-00295,T-Shirt (Model F44),CAT-0059,2197.29,158,High-quality t-shirt suitable for Indian conditions.,Amazon
PRD-00296,Saree (Model L10),CAT-0060,789.8,73,High-quality saree suitable for Indian conditions.,Amazon
PRD-00297,Kurta (Model C28),CAT-0060,2300.62,497,High-quality kurta suitable for Indian conditions.,Amazon
PRD-00298,T-Shirt (Model C77),CAT-0060,880.86,214,High-quality t-shirt suitable for Indian conditions.,Amazon
PRD-00299,Kurta (Model K30),CAT-0060,1299.14,369,High-quality kurta suitable for Indian conditions.,Amazon
PRD-00300,Saree (Model Y82),CAT-0060,1909.8,452,High-quality saree suitable for Indian conditions.,Amazon
PRD-00301,T-Shirt (Model E30),CAT-0061,2336.98,25,High-quality t-shirt suitable for Indian conditions.,Amazon
PRD-00302,T-Shirt (Model I66),CAT-0061,2087.23,248,High-quality t-shirt suitable for Indian conditions.,Amazon
PRD-00303,Kurta (Model N44),CAT-0061,882.04,262,High-quality kurta suitable for Indian conditions.,Amazon
PRD-00304,T-Shirt (Model L65),CAT-0061,599.4,347,High-quality t-shirt suitable for Indian conditions.,Amazon
PRD-00305,Kurta (Model Q95),CAT-0061,1132.73,112,High-quality kurta suitable for Indian conditions.,Amazon
PRD-00306,Kurta (Model T17),CAT-0062,320.76,154,High-quality kurta suitable for Indian conditions.,Amazon
PRD-00307,Jeans (Model Y27),CAT-0062,2363.23,148,High-quality jeans suitable for Indian conditions.,Amazon
PRD-00308,Saree (Model D10),CAT-0062,1642.94,220,High-quality saree suitable for Indian conditions.,Amazon
PRD-00309,Jeans (Model E58),CAT-0062,1737.97,117,High-quality jeans suitable for Indian conditions.,Amazon
PRD-00310,Saree (Model C60),CAT-0062,2626.76,21,High-quality saree suitable for Indian conditions.,Amazon
PRD-00311,Kurta (Model A68),CAT-0063,2787.14,441,High-quality kurta suitable for Indian conditions.,Amazon
PRD-00312,Saree (Model S64),CAT-0063,1848.18,363,High-quality saree suitable for Indian conditions.,Amazon
PRD-00313,Kurta (Model J24),CAT-0063,1393.59,494,High-quality kurta suitable for Indian conditions.,Amazon
PRD-00314,Saree (Model F89),CAT-0063,1542.26,353,High-quality saree suitable for Indian conditions.,Amazon
PRD-00315,Saree (Model C65),CAT-0063,2580.11,124,High-quality saree suitable for Indian conditions.,Amazon
PRD-00316,Kurta (Model S61),CAT-0064,1714.7,202,High-quality kurta suitable for Indian conditions.,Amazon
PRD-00317,Saree (Model X53),CAT-0064,898.24,398,High-quality saree suitable for Indian conditions.,Amazon
PRD-00318,Jeans (Model C75),CAT-0064,2009.71,271,High-quality jeans suitable for Indian conditions.,Amazon
PRD-00319,Jeans (Model Y54),CAT-0064,1247.97,490,High-quality jeans suitable for Indian conditions.,Amazon
PRD-00320,Jeans (Model H23),CAT-0064,695.4,101,High-quality jeans suitable for Indian conditions.,Amazon
PRD-00321,Jeans (Model T29),CAT-0065,2352.58,335,High-quality jeans suitable for Indian conditions.,Amazon
PRD-00322,T-Shirt (Model F90),CAT-0065,1634.12,386,High-quality t-shirt suitable for Indian conditions.,Amazon
PRD-00323,Kurta (Model V82),CAT-0065,2036.08,319,High-quality kurta suitable for Indian conditions.,Amazon
PRD-00324,Saree (Model U50),CAT-0065,707.58,34,High-quality saree suitable for Indian conditions.,Amazon
PRD-00325,Kurta (Model O90),CAT-0065,1117.62,140,High-quality kurta suitable for Indian conditions.,Amazon
PRD-00326,T-Shirt (Model L74),CAT-0066,500.31,236,High-quality t-shirt suitable for Indian conditions.,Amazon
PRD-00327,Kurta (Model B17),CAT-0066,1295.59,146,High-quality kurta suitable for Indian conditions.,Amazon
PRD-00328,T-Shirt (Model U21),CAT-0066,1960.52,259,High-quality t-shirt suitable for Indian conditions.,Amazon
PRD-00329,Kurta (Model O84),CAT-0066,1796.65,405,High-quality kurta suitable for Indian conditions.,Amazon
PRD-00330,T-Shirt (Model O83),CAT-0066,2059.96,164,High-quality t-shirt suitable for Indian conditions.,Amazon
PRD-00331,Kurta (Model Q29),CAT-0067,2885.85,230,High-quality kurta suitable for Indian conditions.,Amazon
PRD-00332,T-Shirt (Model Z53),CAT-0067,2952.44,43,High-quality t-shirt suitable for Indian conditions.,Amazon
PRD-00333,Jeans (Model B41),CAT-0067,2210.58,224,High-quality jeans suitable for Indian conditions.,Amazon
PRD-00334,Jeans (Model L57),CAT-0067,2778.43,198,High-quality jeans suitable for Indian conditions.,Amazon
PRD-00335,Kurta (Model Y53),CAT-0067,2133.02,26,High-quality kurta suitable for Indian conditions.,Amazon
PRD-00336,Saree (Model C52),CAT-0068,555.17,347,High-quality saree suitable for Indian conditions.,Amazon
PRD-00337,Kurta (Model J42),CAT-0068,2254.08,336,High-quality kurta suitable for Indian conditions.,Amazon
PRD-00338,Jeans (Model K20),CAT-0068,1873.4,72,High-quality jeans suitable for Indian conditions.,Amazon
PRD-00339,Saree (Model J93),CAT-0068,2185.9,200,High-quality saree suitable for Indian conditions.,Amazon
PRD-00340,Jeans (Model T20),CAT-0068,1135.87,192,High-quality jeans suitable for Indian conditions.,Amazon
PRD-00341,Saree (Model E95),CAT-0069,2197.64,484,High-quality saree suitable for Indian conditions.,Amazon
PRD-00342,T-Shirt (Model U95),CAT-0069,1443.2,185,High-quality t-shirt suitable for Indian conditions.,Amazon
PRD-00343,T-Shirt (Model L49),CAT-0069,786.71,109,High-quality t-shirt suitable for Indian conditions.,Amazon
PRD-00344,Saree (Model Y72),CAT-0069,818.41,70,High-quality saree suitable for Indian conditions.,Amazon
PRD-00345,Jeans (Model C47),CAT-0069,2579.96,51,High-quality jeans suitable for Indian conditions.,Amazon
PRD-00346,T-Shirt (Model V53),CAT-0070,2666.26,316,High-quality t-shirt suitable for Indian conditions.,Amazon
PRD-00347,Jeans (Model T58),CAT-0070,716.48,92,High-quality jeans suitable for Indian conditions.,Amazon
PRD-00348,Jeans (Model X66),CAT-0070,417.97,186,High-quality jeans suitable for Indian conditions.,Amazon
PRD-00349,Jeans (Model O88),CAT-0070,1069.31,383,High-quality jeans suitable for Indian conditions.,Amazon
PRD-00350,Kurta (Model H78),CAT-0070,945.75,494,High-quality kurta suitable for Indian conditions.,Amazon
PRD-00351,Kurta (Model G57),CAT-0071,2131.43,292,High-quality kurta suitable for Indian conditions.,Amazon
PRD-00352,Kurta (Model O46),CAT-0071,2400.93,257,High-quality kurta suitable for Indian conditions.,Amazon
PRD-00353,Kurta (Model F35),CAT-0071,2463.4,70,High-quality kurta suitable for Indian conditions.,Amazon
PRD-00354,Saree (Model B92),CAT-0071,1597.59,190,High-quality saree suitable for Indian conditions.,Amazon
PRD-00355,T-Shirt (Model W76),CAT-0071,2598.15,145,High-quality t-shirt suitable for Indian conditions.,Amazon
PRD-00356,T-Shirt (Model Y30),CAT-0072,1036.54,463,High-quality t-shirt suitable for Indian conditions.,Amazon
PRD-00357,Jeans (Model N21),CAT-0072,2855.32,113,High-quality jeans suitable for Indian conditions.,Amazon
PRD-00358,Kurta (Model L13),CAT-0072,1420.22,202,High-quality kurta suitable for Indian conditions.,Amazon
PRD-00359,Saree (Model H59),CAT-0072,2985.22,191,High-quality saree suitable for Indian conditions.,Amazon
PRD-00360,Jeans (Model A50),CAT-0072,2813.23,429,High-quality jeans suitable for Indian conditions.,Amazon
PRD-00361,Saree (Model Z28),CAT-0073,671.52,146,High-quality saree suitable for Indian conditions.,Amazon
PRD-00362,Kurta (Model W27),CAT-0073,2348.87,240,High-quality kurta suitable for Indian conditions.,Amazon
PRD-00363,Kurta (Model T10),CAT-0073,2745.82,9,High-quality kurta suitable for Indian conditions.,Amazon
PRD-00364,Saree (Model G29),CAT-0073,1781.77,372,High-quality saree suitable for Indian conditions.,Amazon
PRD-00365,Kurta (Model D46),CAT-0073,941.63,62,High-quality kurta suitable for Indian conditions.,Amazon
PRD-00366,T-Shirt (Model H63),CAT-0074,2025.17,318,High-quality t-shirt suitable for Indian conditions.,Amazon
PRD-00367,Kurta (Model C24),CAT-0074,2559.06,255,High-quality kurta suitable for Indian conditions.,Amazon
PRD-00368,T-Shirt (Model U75),CAT-0074,1852.63,367,High-quality t-shirt suitable for Indian conditions.,Amazon
PRD-00369,Jeans (Model J64),CAT-0074,304.22,180,High-quality jeans suitable for Indian conditions.,Amazon
PRD-00370,Jeans (Model S63),CAT-0074,805.75,342,High-quality jeans suitable for Indian conditions.,Amazon
PRD-00371,T-Shirt (Model Q56),CAT-0075,482.73,269,High-quality t-shirt suitable for Indian conditions.,Amazon
PRD-00372,T-Shirt (Model M70),CAT-0075,417.54,198,High-quality t-shirt suitable for Indian conditions.,Amazon
PRD-00373,Saree (Model I12),CAT-0075,1264.15,34,High-quality saree suitable for Indian conditions.,Amazon
PRD-00374,Saree (Model H94),CAT-0075,1996.29,395,High-quality saree suitable for Indian conditions.,Amazon
PRD-00375,Saree (Model E15),CAT-0075,1251.21,173,High-quality saree suitable for Indian conditions.,Amazon
PRD-00376,Jeans (Model Y97),CAT-0076,1554.48,356,High-quality jeans suitable for Indian conditions.,Amazon
PRD-00377,Kurta (Model U33),CAT-0076,2491.04,32,High-quality kurta suitable for Indian conditions.,Amazon
PRD-00378,Kurta (Model B47),CAT-0076,844.3,405,High-quality kurta suitable for Indian conditions.,Amazon
PRD-00379,Jeans (Model B50),CAT-0076,2820.1,263,High-quality jeans suitable for Indian conditions.,Amazon
PRD-00380,Kurta (Model R70),CAT-0076,983.95,385,High-quality kurta suitable for Indian conditions.,Amazon
PRD-00381,Jeans (Model J55),CAT-0077,2627.77,24,High-quality jeans suitable for Indian conditions.,Amazon
PRD-00382,Saree (Model I25),CAT-0077,2458.22,223,High-quality saree suitable for Indian conditions.,Amazon
PRD-00383,Kurta (Model X66),CAT-0077,2715.52,197,High-quality kurta suitable for Indian conditions.,Amazon
PRD-00384,Saree (Model F73),CAT-0077,2168.58,188,High-quality saree suitable for Indian conditions.,Amazon
PRD-00385,Saree (Model Z20),CAT-0077,2263.12,40,High-quality saree suitable for Indian conditions.,Amazon
PRD-00386,Kurta (Model T33),CAT-0078,1772.78,164,High-quality kurta suitable for Indian conditions.,Amazon
PRD-00387,T-Shirt (Model C51),CAT-0078,2084.48,156,High-quality t-shirt suitable for Indian conditions.,Amazon
PRD-00388,Kurta (Model T64),CAT-0078,749.94,227,High-quality kurta suitable for Indian conditions.,Amazon
PRD-00389,Saree (Model O15),CAT-0078,2262.4,466,High-quality saree suitable for Indian conditions.,Amazon
PRD-00390,Saree (Model T65),CAT-0078,1041.3,405,High-quality saree suitable for Indian conditions.,Amazon
PRD-00391,T-Shirt (Model C95),CAT-0079,2021.28,186,High-quality t-shirt suitable for Indian conditions.,Amazon
PRD-00392,Jeans (Model A28),CAT-0079,2591.41,347,High-quality jeans suitable for Indian conditions.,Amazon
PRD-00393,Kurta (Model B26),CAT-0079,481.53,398,High-quality kurta suitable for Indian conditions.,Amazon
PRD-00394,Saree (Model L59),CAT-0079,2863.56,16,High-quality saree suitable for Indian conditions.,Amazon
PRD-00395,Jeans (Model V67),CAT-0079,2861.82,190,High-quality jeans suitable for Indian conditions.,Amazon
PRD-00396,Kurta (Model Y19),CAT-0080,1849.59,271,High-quality kurta suitable for Indian conditions.,Amazon
PRD-00397,Saree (Model M50),CAT-0080,2053.81,127,High-quality saree suitable for Indian conditions.,Amazon
PRD-00398,T-Shirt (Model A33),CAT-0080,1647.42,198,High-quality t-shirt suitable for Indian conditions.,Amazon
PRD-00399,T-Shirt (Model I43),CAT-0080,2200.9,109,High-quality t-shirt suitable for Indian conditions.,Amazon
PRD-00400,Saree (Model W72),CAT-0080,840.48,69,High-quality saree suitable for Indian conditions.,Amazon
