order_item_id,order_id,product_id,quantity,unit_price,total_price,platform
ITM-100343,ORD-2026-17063,PRD-02276,3,1365.68,4097.04,Amazon
ITM-100344,ORD-2026-25565,PRD-00662,1,892.93,892.93,Amazon
ITM-100345,ORD-2026-19986,PRD-00450,4,2413.84,9655.36,Amazon
ITM-100346,ORD-2026-15255,PRD-02331,1,1154.76,1154.76,Amazon
ITM-100347,ORD-2026-20068,PRD-01830,3,673.01,2019.03,Amazon
ITM-100348,ORD-2026-11996,PRD-00289,3,2914.68,8744.039999999999,Amazon
ITM-100349,ORD-2026-21278,PRD-01821,3,2281.8,6845.400000000001,Amazon
ITM-100350,ORD-2026-18017,PRD-01574,4,137.86,551.44,Amazon
ITM-100351,ORD-2026-25898,PRD-00545,2,758.5,1517.0,Amazon
ITM-100352,ORD-2026-21942,PRD-02314,2,203.29,406.58,Amazon
ITM-100353,ORD-2026-27881,PRD-02006,4,3465.82,13863.28,Amazon
ITM-100354,ORD-2026-22617,PRD-02094,2,6039.67,12079.34,Amazon
ITM-100355,ORD-2026-12061,PRD-02138,2,2629.41,5258.82,Amazon
ITM-100356,ORD-2026-15045,PRD-02351,4,951.75,3807.0,Amazon
ITM-100357,ORD-2026-27220,PRD-02007,2,4068.26,8136.52,Amazon
ITM-100358,ORD-2026-24356,PRD-00371,2,482.73,965.46,Amazon
ITM-100359,ORD-2026-16761,PRD-01168,5,1664.75,8323.75,Amazon
ITM-100360,ORD-2026-21558,PRD-01064,1,671.16,671.16,Amazon
ITM-100361,ORD-2026-19930,PRD-02269,1,321.57,321.57,Amazon
ITM-100362,ORD-2026-24138,PRD-01798,1,2243.04,2243.04,Amazon
ITM-100363,ORD-2026-20543,PRD-01259,5,1858.79,9293.95,Amazon
ITM-100364,ORD-2026-16804,PRD-00620,1,618.61,618.61,Amazon
ITM-100365,ORD-2026-15437,PRD-01113,3,1117.64,3352.92,Amazon
ITM-100366,ORD-2026-17700,PRD-01896,1,3047.84,3047.84,Amazon
ITM-100367,ORD-2026-12836,PRD-01814,4,3401.64,13606.56,Amazon
ITM-100368,ORD-2026-17794,PRD-00771,1,5114.15,5114.15,Amazon
ITM-100369,ORD-2026-20764,PRD-00239,3,67462.92,202388.76,Amazon
ITM-100370,ORD-2026-26046,PRD-00685,1,713.65,713.65,Amazon
ITM-100371,ORD-2026-27451,PRD-00476,2,2682.06,5364.12,Amazon
ITM-100372,ORD-2026-13293,PRD-01058,3,2159.25,6477.75,Amazon
ITM-100373,ORD-2026-27170,PRD-00635,4,361.88,1447.52,Amazon
ITM-100374,ORD-2026-18516,PRD-00639,2,590.72,1181.44,Amazon
ITM-100375,ORD-2026-26939,PRD-02274,2,419.79,839.58,Amazon
ITM-100376,ORD-2026-22569,PRD-01425,5,2938.2,14691.0,Amazon
ITM-100377,ORD-2026-17390,PRD-00405,2,627.68,1255.36,Amazon
ITM-100378,ORD-2026-27553,PRD-01576,1,129.41,129.41,Amazon
ITM-100379,ORD-2026-14999,PRD-01001,2,886.05,1772.1,Amazon
ITM-100380,ORD-2026-22874,PRD-02351,2,951.75,1903.5,Amazon
ITM-100381,ORD-2026-13298,PRD-01839,5,594.43,2972.15,Amazon
ITM-100382,ORD-2026-22850,PRD-01569,1,720.18,720.18,Amazon
ITM-100383,ORD-2026-24461,PRD-00117,1,61383.26,61383.26,Amazon
ITM-100384,ORD-2026-18420,PRD-01437,2,4347.99,8695.98,Amazon
ITM-100385,ORD-2026-14377,PRD-01146,4,2155.68,8622.72,Amazon
ITM-100386,ORD-2026-15308,PRD-01846,4,4381.11,17524.44,Amazon
ITM-100387,ORD-2026-18139,PRD-01434,1,7591.27,7591.27,Amazon
ITM-100388,ORD-2026-20052,PRD-00625,4,925.81,3703.24,Amazon
ITM-100389,ORD-2026-13084,PRD-01503,1,796.22,796.22,Amazon
ITM-100390,ORD-2026-10860,PRD-01099,1,914.78,914.78,Amazon
ITM-100391,ORD-2026-13448,PRD-01634,3,253.56,760.6800000000001,Amazon
ITM-100392,ORD-2026-21932,PRD-00315,1,2580.11,2580.11,Amazon
ITM-100393,ORD-2026-19210,PRD-02040,3,3182.49,9547.47,Amazon
ITM-100394,ORD-2026-16516,PRD-00413,2,713.14,1426.28,Amazon
ITM-100395,ORD-2026-26201,PRD-01825,5,3019.61,15098.05,Amazon
ITM-100396,ORD-2026-12866,PRD-01313,1,3796.99,3796.99,Amazon
ITM-100397,ORD-2026-23131,PRD-01792,2,2282.67,4565.34,Amazon
ITM-100398,ORD-2026-22131,PRD-01195,1,1404.67,1404.67,Amazon
ITM-100399,ORD-2026-11391,PRD-00239,1,67462.92,67462.92,Amazon
ITM-100400,ORD-2026-18731,PRD-01692,5,556.08,2780.4,Amazon
ITM-100401,ORD-2026-22155,PRD-02077,3,4917.82,14753.46,Amazon
ITM-100402,ORD-2026-13111,PRD-00569,1,492.38,492.38,Amazon
ITM-100403,ORD-2026-23551,PRD-00760,1,13809.49,13809.49,Amazon
ITM-100404,ORD-2026-27073,PRD-01420,3,2667.48,8002.440000000001,Amazon
ITM-100405,ORD-2026-17551,PRD-01325,4,8053.64,32214.56,Amazon
ITM-100406,ORD-2026-16600,PRD-00188,5,42034.64,210173.2,Amazon
ITM-100407,ORD-2026-27186,PRD-01280,5,7875.82,39379.1,Amazon
ITM-100408,ORD-2026-15635,PRD-00388,1,749.94,749.94,Amazon
ITM-100409,ORD-2026-11197,PRD-02293,5,133.51,667.55,Amazon
ITM-100410,ORD-2026-18865,PRD-02083,4,3200.39,12801.56,Amazon
ITM-100411,ORD-2026-11112,PRD-00374,1,1996.29,1996.29,Amazon
ITM-100412,ORD-2026-16074,PRD-00572,3,419.23,1257.69,Amazon
ITM-100413,ORD-2026-25280,PRD-00133,3,30312.54,90937.62,Amazon
ITM-100414,ORD-2026-18554,PRD-01306,1,8495.77,8495.77,Amazon
ITM-100415,ORD-2026-16803,PRD-00884,3,11780.4,35341.2,Amazon
ITM-100416,ORD-2026-18909,PRD-01678,3,356.3,1068.9,Amazon
ITM-100417,ORD-2026-20302,PRD-01616,1,213.6,213.6,Amazon
ITM-100418,ORD-2026-13472,PRD-00379,2,2820.1,5640.2,Amazon
ITM-100419,ORD-2026-10786,PRD-02305,5,572.46,2862.3,Amazon
ITM-100420,ORD-2026-25307,PRD-01666,5,531.35,2656.75,Amazon
ITM-100421,ORD-2026-12610,PRD-02482,2,254.14,508.28,Amazon
ITM-100422,ORD-2026-23443,PRD-02390,3,1091.97,3275.91,Amazon
ITM-100423,ORD-2026-13461,PRD-01714,5,714.64,3573.2,Amazon
ITM-100424,ORD-2026-14832,PRD-01524,4,520.52,2082.08,Amazon
ITM-100425,ORD-2026-13613,PRD-00803,2,3006.75,6013.5,Amazon
ITM-100426,ORD-2026-26567,PRD-02165,3,1052.34,3157.02,Amazon
ITM-100427,ORD-2026-18744,PRD-00648,4,925.89,3703.56,Amazon
ITM-100428,ORD-2026-20161,PRD-00466,2,2071.12,4142.24,Amazon
ITM-100429,ORD-2026-10319,PRD-02277,3,425.0,1275.0,Amazon
ITM-100430,ORD-2026-10503,PRD-01366,1,4827.92,4827.92,Amazon
ITM-100431,ORD-2026-11657,PRD-00710,3,596.78,1790.34,Amazon
ITM-100432,ORD-2026-26400,PRD-01239,4,837.36,3349.44,Amazon
ITM-100433,ORD-2026-25122,PRD-00319,5,1247.97,6239.85,Amazon
ITM-100434,ORD-2026-25868,PRD-01553,2,843.2,1686.4,Amazon
ITM-100435,ORD-2026-13248,PRD-01907,1,3356.06,3356.06,Amazon
ITM-100436,ORD-2026-19047,PRD-00422,2,1773.06,3546.12,Amazon
ITM-100437,ORD-2026-15559,PRD-01917,3,4053.91,12161.73,Amazon
ITM-100438,ORD-2026-25404,PRD-00042,1,22258.6,22258.6,Amazon
ITM-100439,ORD-2026-21014,PRD-00271,5,1267.25,6336.25,Amazon
ITM-100440,ORD-2026-16668,PRD-01232,2,1257.3,2514.6,Amazon
ITM-100441,ORD-2026-10176,PRD-01871,2,2082.08,4164.16,Amazon
ITM-100442,ORD-2026-24428,PRD-02020,4,7821.39,31285.56,Amazon
ITM-100443,ORD-2026-25007,PRD-02015,3,2850.58,8551.74,Amazon
ITM-100444,ORD-2026-18739,PRD-02145,4,4842.43,19369.72,Amazon
ITM-100445,ORD-2026-20028,PRD-00339,1,2185.9,2185.9,Amazon
ITM-100446,ORD-2026-10914,PRD-01380,2,2489.07,4978.14,Amazon
ITM-100447,ORD-2026-13597,PRD-00812,1,13229.46,13229.46,Amazon
ITM-100448,ORD-2026-20724,PRD-01733,5,128.12,640.6,Amazon
ITM-100449,ORD-2026-16592,PRD-00492,5,896.29,4481.45,Amazon
ITM-100450,ORD-2026-14962,PRD-00322,4,1634.12,6536.48,Amazon
ITM-100451,ORD-2026-19778,PRD-02479,4,1318.56,5274.24,Amazon
ITM-100452,ORD-2026-17774,PRD-00044,4,43561.71,174246.84,Amazon
ITM-100453,ORD-2026-18099,PRD-02464,2,1396.74,2793.48,Amazon
ITM-100454,ORD-2026-23146,PRD-01842,5,4053.4,20267.0,Amazon
ITM-100455,ORD-2026-14876,PRD-02100,5,1890.04,9450.2,Amazon
ITM-100456,ORD-2026-27415,PRD-00284,4,2095.79,8383.16,Amazon
ITM-100457,ORD-2026-12523,PRD-01104,5,687.13,3435.65,Amazon
ITM-100458,ORD-2026-21016,PRD-01599,2,536.9,1073.8,Amazon
ITM-100459,ORD-2026-22304,PRD-01380,3,2489.07,7467.210000000001,Amazon
ITM-100460,ORD-2026-10593,PRD-00701,2,148.9,297.8,Amazon
ITM-100461,ORD-2026-25659,PRD-02387,1,51.15,51.15,Amazon
ITM-100462,ORD-2026-23955,PRD-02307,1,735.02,735.02,Amazon
ITM-100463,ORD-2026-17593,PRD-00476,4,2682.06,10728.24,Amazon
ITM-100464,ORD-2026-11130,PRD-02022,1,1695.11,1695.11,Amazon
ITM-100465,ORD-2026-16265,PRD-02008,4,5607.12,22428.48,Amazon
ITM-100466,ORD-2026-12381,PRD-00599,3,691.8,2075.4,Amazon
ITM-100467,ORD-2026-17222,PRD-02400,2,171.8,343.6,Amazon
ITM-100468,ORD-2026-25661,PRD-01397,5,6202.52,31012.6,Amazon
ITM-100469,ORD-2026-14501,PRD-01515,1,198.95,198.95,Amazon
ITM-100470,ORD-2026-18576,PRD-01660,3,477.61,1432.83,Amazon
ITM-100471,ORD-2026-13544,PRD-00439,2,1079.22,2158.44,Amazon
ITM-100472,ORD-2026-10670,PRD-01809,3,483.28,1449.84,Amazon
ITM-100473,ORD-2026-12957,PRD-01211,2,2336.08,4672.16,Amazon
ITM-100474,ORD-2026-21704,PRD-01444,1,4882.77,4882.77,Amazon
ITM-100475,ORD-2026-24147,PRD-00531,4,438.45,1753.8,Amazon
ITM-100476,ORD-2026-12147,PRD-00891,2,1226.16,2452.32,Amazon
ITM-100477,ORD-2026-12600,PRD-00126,2,61063.68,122127.36,Amazon
ITM-100478,ORD-2026-19988,PRD-00706,3,322.44,967.3199999999999,Amazon
ITM-100479,ORD-2026-17893,PRD-01399,1,2567.11,2567.11,Amazon
ITM-100480,ORD-2026-24426,PRD-00360,3,2813.23,8439.69,Amazon
ITM-100481,ORD-2026-19514,PRD-00191,4,66606.59,266426.36,Amazon
ITM-100482,ORD-2026-24357,PRD-01195,5,1404.67,7023.35,Amazon
ITM-100483,ORD-2026-23809,PRD-00663,3,688.13,2064.39,Amazon
ITM-100484,ORD-2026-10112,PRD-01023,5,1034.37,5171.849999999999,Amazon
ITM-100485,ORD-2026-19534,PRD-02155,3,5632.35,16897.05,Amazon
ITM-100486,ORD-2026-14879,PRD-01883,2,1566.09,3132.18,Amazon
ITM-100487,ORD-2026-16225,PRD-01551,4,500.21,2000.84,Amazon
ITM-100488,ORD-2026-17323,PRD-00765,5,5380.14,26900.7,Amazon
ITM-100489,ORD-2026-20750,PRD-02380,5,400.87,2004.35,Amazon
ITM-100490,ORD-2026-24502,PRD-01375,3,1147.79,3443.37,Amazon
ITM-100491,ORD-2026-21258,PRD-01105,4,1455.05,5820.2,Amazon
ITM-100492,ORD-2026-17172,PRD-01163,3,912.61,2737.83,Amazon
ITM-100493,ORD-2026-22029,PRD-01750,5,478.43,2392.15,Amazon
ITM-100494,ORD-2026-19269,PRD-01793,4,3041.67,12166.68,Amazon
ITM-100495,ORD-2026-21788,PRD-01858,3,776.17,2328.51,Amazon
ITM-100496,ORD-2026-13351,PRD-00614,2,935.93,1871.86,Amazon
ITM-100497,ORD-2026-25974,PRD-00088,4,21682.53,86730.12,Amazon
ITM-100498,ORD-2026-24964,PRD-02369,2,458.62,917.24,Amazon
ITM-100499,ORD-2026-27025,PRD-00360,4,2813.23,11252.92,Amazon
ITM-100500,ORD-2026-27049,PRD-01723,5,939.51,4697.55,Amazon
ITM-100501,ORD-2026-27451,PRD-02303,4,131.18,524.72,Amazon
ITM-100502,ORD-2026-21748,PRD-01526,2,331.0,662.0,Amazon
ITM-100503,ORD-2026-17743,PRD-01998,3,4437.59,13312.77,Amazon
ITM-100504,ORD-2026-27347,PRD-02128,5,7910.7,39553.5,Amazon
ITM-100505,ORD-2026-12782,PRD-01171,2,739.14,1478.28,Amazon
ITM-100506,ORD-2026-13717,PRD-01848,1,4875.83,4875.83,Amazon
ITM-100507,ORD-2026-27589,PRD-00755,4,5702.36,22809.44,Amazon
ITM-100508,ORD-2026-11009,PRD-01057,1,959.24,959.24,Amazon
ITM-100509,ORD-2026-21483,PRD-01301,2,9939.86,19879.72,Amazon
ITM-100510,ORD-2026-10702,PRD-00453,1,1490.8,1490.8,Amazon
ITM-100511,ORD-2026-18965,PRD-01157,2,730.83,1461.66,Amazon
ITM-100512,ORD-2026-18022,PRD-01703,5,793.12,3965.6,Amazon
ITM-100513,ORD-2026-18456,PRD-00900,3,13712.79,41138.37,Amazon
ITM-100514,ORD-2026-26206,PRD-01881,3,4046.4,12139.2,Amazon
ITM-100515,ORD-2026-17546,PRD-01238,4,787.58,3150.32,Amazon
ITM-100516,ORD-2026-19667,PRD-00768,5,9039.78,45198.9,Amazon
ITM-100517,ORD-2026-14354,PRD-00896,1,3151.61,3151.61,Amazon
ITM-100518,ORD-2026-17818,PRD-00843,5,12991.63,64958.14999999999,Amazon
ITM-100519,ORD-2026-20960,PRD-00599,1,691.8,691.8,Amazon
ITM-100520,ORD-2026-17960,PRD-02443,5,612.6,3063.0,Amazon
ITM-100521,ORD-2026-10292,PRD-01657,3,678.99,2036.97,Amazon
ITM-100522,ORD-2026-22863,PRD-00275,4,898.18,3592.72,Amazon
ITM-100523,ORD-2026-10254,PRD-01438,3,3774.56,11323.68,Amazon
ITM-100524,ORD-2026-26137,PRD-01394,3,1689.06,5067.18,Amazon
ITM-100525,ORD-2026-21591,PRD-00986,5,4777.19,23885.95,Amazon
ITM-100526,ORD-2026-10392,PRD-01040,1,2170.04,2170.04,Amazon
ITM-100527,ORD-2026-16059,PRD-01800,5,2195.89,10979.45,Amazon
ITM-100528,ORD-2026-20651,PRD-02348,1,1117.11,1117.11,Amazon
ITM-100529,ORD-2026-14256,PRD-01110,2,1772.78,3545.56,Amazon
ITM-100530,ORD-2026-11166,PRD-01518,4,845.14,3380.56,Amazon
ITM-100531,ORD-2026-20427,PRD-01678,1,356.3,356.3,Amazon
ITM-100532,ORD-2026-20326,PRD-00032,2,50672.77,101345.54,Amazon
ITM-100533,ORD-2026-13386,PRD-02048,4,7316.58,29266.32,Amazon
ITM-100534,ORD-2026-14927,PRD-01779,1,241.49,241.49,Amazon
ITM-100535,ORD-2026-21038,PRD-01174,3,797.01,2391.03,Amazon
ITM-100536,ORD-2026-20938,PRD-01736,4,297.65,1190.6,Amazon
ITM-100537,ORD-2026-21753,PRD-01109,4,1471.03,5884.12,Amazon
ITM-100538,ORD-2026-16997,PRD-01711,5,938.73,4693.65,Amazon
ITM-100539,ORD-2026-16551,PRD-02069,4,648.13,2592.52,Amazon
ITM-100540,ORD-2026-10785,PRD-00684,5,873.73,4368.65,Amazon
ITM-100541,ORD-2026-24226,PRD-01108,2,1404.86,2809.72,Amazon
ITM-100542,ORD-2026-17896,PRD-01718,4,808.99,3235.96,Amazon
ITM-100543,ORD-2026-22577,PRD-00099,1,54754.06,54754.06,Amazon
ITM-100544,ORD-2026-25869,PRD-01874,4,2607.19,10428.76,Amazon
ITM-100545,ORD-2026-17497,PRD-02195,4,1721.6,6886.4,Amazon
ITM-100546,ORD-2026-13111,PRD-02251,1,787.97,787.97,Amazon
ITM-100547,ORD-2026-26999,PRD-00130,4,7022.48,28089.92,Amazon
ITM-100548,ORD-2026-16053,PRD-02172,5,6552.09,32760.45,Amazon
ITM-100549,ORD-2026-15996,PRD-01030,1,202.75,202.75,Amazon
ITM-100550,ORD-2026-25988,PRD-02241,3,5336.45,16009.35,Amazon
ITM-100551,ORD-2026-25860,PRD-01422,4,8441.1,33764.4,Amazon
ITM-100552,ORD-2026-11931,PRD-00716,4,437.65,1750.6,Amazon
ITM-100553,ORD-2026-26409,PRD-01805,5,2368.11,11840.55,Amazon
ITM-100554,ORD-2026-22943,PRD-01706,1,274.24,274.24,Amazon
ITM-100555,ORD-2026-27949,PRD-02068,4,2017.71,8070.84,Amazon
ITM-100556,ORD-2026-27232,PRD-01282,5,4755.34,23776.7,Amazon
ITM-100557,ORD-2026-10782,PRD-00208,3,23279.82,69839.45999999999,Amazon
ITM-100558,ORD-2026-21405,PRD-01983,3,1635.07,4905.21,Amazon
ITM-100559,ORD-2026-21023,PRD-00493,5,1528.44,7642.200000000001,Amazon
ITM-100560,ORD-2026-17809,PRD-01230,1,721.16,721.16,Amazon
ITM-100561,ORD-2026-10450,PRD-00389,4,2262.4,9049.6,Amazon
ITM-100562,ORD-2026-17480,PRD-01308,5,4372.08,21860.4,Amazon
ITM-100563,ORD-2026-14781,PRD-01158,5,1374.68,6873.400000000001,Amazon
ITM-100564,ORD-2026-20477,PRD-01549,5,192.97,964.85,Amazon
ITM-100565,ORD-2026-11585,PRD-01620,2,785.96,1571.92,Amazon
ITM-100566,ORD-2026-23605,PRD-01268,3,9300.19,27900.57,Amazon
ITM-100567,ORD-2026-25788,PRD-00607,2,451.02,902.04,Amazon
ITM-100568,ORD-2026-11406,PRD-00200,5,19068.69,95343.45,Amazon
ITM-100569,ORD-2026-17488,PRD-00758,3,3045.57,9136.710000000001,Amazon
ITM-100570,ORD-2026-13928,PRD-01677,4,608.59,2434.36,Amazon
ITM-100571,ORD-2026-14416,PRD-01497,4,7795.18,31180.72,Amazon
ITM-100572,ORD-2026-26159,PRD-00562,2,305.79,611.58,Amazon
ITM-100573,ORD-2026-13557,PRD-01514,2,212.64,425.28,Amazon
ITM-100574,ORD-2026-16798,PRD-01989,3,2374.62,7123.86,Amazon
ITM-100575,ORD-2026-15246,PRD-00331,4,2885.85,11543.4,Amazon
ITM-100576,ORD-2026-24288,PRD-00988,2,13184.12,26368.24,Amazon
ITM-100577,ORD-2026-13106,PRD-00306,5,320.76,1603.8,Amazon
ITM-100578,ORD-2026-10558,PRD-02173,5,6511.59,32557.95,Amazon
ITM-100579,ORD-2026-21986,PRD-02296,2,1400.01,2800.02,Amazon
ITM-100580,ORD-2026-13399,PRD-01497,1,7795.18,7795.18,Amazon
ITM-100581,ORD-2026-23332,PRD-00849,2,7856.07,15712.14,Amazon
ITM-100582,ORD-2026-16952,PRD-01786,1,1350.3,1350.3,Amazon
ITM-100583,ORD-2026-14992,PRD-01902,4,2782.93,11131.72,Amazon
ITM-100584,ORD-2026-24660,PRD-02497,2,1445.78,2891.56,Amazon
ITM-100585,ORD-2026-24105,PRD-00693,4,176.59,706.36,Amazon
ITM-100586,ORD-2026-11715,PRD-01743,2,960.13,1920.26,Amazon
ITM-100587,ORD-2026-15435,PRD-01102,2,1796.67,3593.34,Amazon
ITM-100588,ORD-2026-27525,PRD-01994,5,2593.6,12968.0,Amazon
ITM-100589,ORD-2026-17484,PRD-01972,5,330.13,1650.65,Amazon
ITM-100590,ORD-2026-11726,PRD-01850,1,3186.64,3186.64,Amazon
ITM-100591,ORD-2026-15909,PRD-02113,4,3235.66,12942.64,Amazon
ITM-100592,ORD-2026-12845,PRD-01867,3,4555.23,13665.69,Amazon
ITM-100593,ORD-2026-19078,PRD-01342,1,4120.85,4120.85,Amazon
ITM-100594,ORD-2026-19928,PRD-00138,2,22890.87,45781.74,Amazon
ITM-100595,ORD-2026-15901,PRD-01883,2,1566.09,3132.18,Amazon
ITM-100596,ORD-2026-26805,PRD-01196,5,1442.69,7213.450000000001,Amazon
ITM-100597,ORD-2026-11967,PRD-00899,1,10594.46,10594.46,Amazon
ITM-100598,ORD-2026-17428,PRD-02377,2,344.53,689.06,Amazon
ITM-100599,ORD-2026-15429,PRD-01209,4,855.92,3423.68,Amazon
ITM-100600,ORD-2026-23522,PRD-00219,3,12478.38,37435.14,Amazon
ITM-100601,ORD-2026-21341,PRD-02311,3,461.56,1384.68,Amazon
ITM-100602,ORD-2026-22438,PRD-00710,4,596.78,2387.12,Amazon
ITM-100603,ORD-2026-20577,PRD-00408,1,1375.03,1375.03,Amazon
ITM-100604,ORD-2026-20280,PRD-01002,1,1174.89,1174.89,Amazon
ITM-100605,ORD-2026-17899,PRD-02080,3,5662.47,16987.41,Amazon
ITM-100606,ORD-2026-22495,PRD-01828,3,2688.71,8066.13,Amazon
ITM-100607,ORD-2026-20989,PRD-01093,4,2463.33,9853.32,Amazon
ITM-100608,ORD-2026-22436,PRD-00978,3,6126.47,18379.41,Amazon
ITM-100609,ORD-2026-17624,PRD-02018,4,2839.39,11357.56,Amazon
ITM-100610,ORD-2026-22045,PRD-00686,4,114.02,456.08,Amazon
ITM-100611,ORD-2026-27868,PRD-00574,5,364.84,1824.2,Amazon
ITM-100612,ORD-2026-27593,PRD-02271,5,992.83,4964.150000000001,Amazon
ITM-100613,ORD-2026-11784,PRD-02477,2,562.76,1125.52,Amazon
ITM-100614,ORD-2026-16191,PRD-01140,4,1552.96,6211.84,Amazon
ITM-100615,ORD-2026-25403,PRD-01981,4,3135.88,12543.52,Amazon
ITM-100616,ORD-2026-17072,PRD-01305,2,9016.29,18032.58,Amazon
ITM-100617,ORD-2026-12795,PRD-00893,5,1877.48,9387.4,Amazon
ITM-100618,ORD-2026-21100,PRD-00639,4,590.72,2362.88,Amazon
ITM-100619,ORD-2026-22992,PRD-01901,1,997.08,997.08,Amazon
ITM-100620,ORD-2026-27114,PRD-00322,3,1634.12,4902.36,Amazon
ITM-100621,ORD-2026-14779,PRD-00954,3,4765.58,14296.74,Amazon
ITM-100622,ORD-2026-19899,PRD-01937,2,4081.95,8163.9,Amazon
ITM-100623,ORD-2026-26059,PRD-01214,5,1477.55,7387.75,Amazon
ITM-100624,ORD-2026-17881,PRD-01146,3,2155.68,6467.039999999999,Amazon
ITM-100625,ORD-2026-15617,PRD-01120,2,834.69,1669.38,Amazon
ITM-100626,ORD-2026-10925,PRD-00045,2,14923.39,29846.78,Amazon
ITM-100627,ORD-2026-17375,PRD-00336,5,555.17,2775.85,Amazon
ITM-100628,ORD-2026-16288,PRD-02301,5,921.61,4608.05,Amazon
ITM-100629,ORD-2026-17066,PRD-00113,1,23689.87,23689.87,Amazon
ITM-100630,ORD-2026-15928,PRD-00257,2,2695.6,5391.2,Amazon
ITM-100631,ORD-2026-27634,PRD-00900,2,13712.79,27425.58,Amazon
ITM-100632,ORD-2026-24503,PRD-01285,1,6487.1,6487.1,Amazon
ITM-100633,ORD-2026-23954,PRD-01126,4,276.49,1105.96,Amazon
ITM-100634,ORD-2026-21855,PRD-00930,5,13903.38,69516.9,Amazon
ITM-100635,ORD-2026-13286,PRD-02440,1,1380.34,1380.34,Amazon
ITM-100636,ORD-2026-12036,PRD-01243,3,2317.33,6951.99,Amazon
ITM-100637,ORD-2026-20245,PRD-02058,2,3469.35,6938.7,Amazon
ITM-100638,ORD-2026-18114,PRD-01512,2,170.85,341.7,Amazon
ITM-100639,ORD-2026-18023,PRD-00333,5,2210.58,11052.9,Amazon
ITM-100640,ORD-2026-23892,PRD-00091,4,77516.68,310066.72,Amazon
ITM-100641,ORD-2026-22493,PRD-02275,4,622.04,2488.16,Amazon
ITM-100642,ORD-2026-15461,PRD-02101,5,3648.05,18240.25,Amazon
ITM-100643,ORD-2026-21613,PRD-00180,5,38787.78,193938.9,Amazon
ITM-100644,ORD-2026-10126,PRD-01213,4,1048.84,4195.36,Amazon
ITM-100645,ORD-2026-15585,PRD-01638,5,484.1,2420.5,Amazon
ITM-100646,ORD-2026-20021,PRD-00215,4,22910.42,91641.68,Amazon
ITM-100647,ORD-2026-21929,PRD-01378,1,1068.23,1068.23,Amazon
ITM-100648,ORD-2026-11477,PRD-02281,2,836.28,1672.56,Amazon
ITM-100649,ORD-2026-16143,PRD-01142,5,533.68,2668.4,Amazon
ITM-100650,ORD-2026-11248,PRD-01487,3,7865.55,23596.65,Amazon
ITM-100651,ORD-2026-15587,PRD-00649,3,323.71,971.1299999999999,Amazon
ITM-100652,ORD-2026-17411,PRD-01790,3,4528.3,13584.9,Amazon
ITM-100653,ORD-2026-15980,PRD-00541,4,113.6,454.4,Amazon
ITM-100654,ORD-2026-27956,PRD-02334,1,1488.98,1488.98,Amazon
ITM-100655,ORD-2026-16242,PRD-02417,1,1459.82,1459.82,Amazon
ITM-100656,ORD-2026-12532,PRD-00167,5,58101.39,290506.95,Amazon
ITM-100657,ORD-2026-16690,PRD-00141,1,77354.06,77354.06,Amazon
ITM-100658,ORD-2026-17595,PRD-02269,3,321.57,964.71,Amazon
ITM-100659,ORD-2026-24423,PRD-01211,1,2336.08,2336.08,Amazon
ITM-100660,ORD-2026-12438,PRD-00606,5,331.86,1659.3,Amazon
ITM-100661,ORD-2026-23047,PRD-02045,2,2768.08,5536.16,Amazon
ITM-100662,ORD-2026-10529,PRD-00250,3,32433.13,97299.39,Amazon
ITM-100663,ORD-2026-16875,PRD-01723,4,939.51,3758.04,Amazon
ITM-100664,ORD-2026-11966,PRD-01475,3,5093.39,15280.17,Amazon
ITM-100665,ORD-2026-24479,PRD-02269,5,321.57,1607.85,Amazon
ITM-100666,ORD-2026-25572,PRD-01106,3,2030.09,6090.27,Amazon
ITM-100667,ORD-2026-13222,PRD-01883,1,1566.09,1566.09,Amazon
ITM-100668,ORD-2026-12738,PRD-02465,5,521.75,2608.75,Amazon
ITM-100669,ORD-2026-19465,PRD-01858,5,776.17,3880.85,Amazon
ITM-100670,ORD-2026-27312,PRD-00551,2,113.16,226.32,Amazon
ITM-100671,ORD-2026-15263,PRD-01005,3,563.06,1689.18,Amazon
ITM-100672,ORD-2026-15166,PRD-02027,3,7109.51,21328.53,Amazon
ITM-100673,ORD-2026-20548,PRD-00041,3,21852.3,65556.9,Amazon
ITM-100674,ORD-2026-19386,PRD-02410,5,421.22,2106.1,Amazon
ITM-100675,ORD-2026-25949,PRD-01862,1,4911.53,4911.53,Amazon
ITM-100676,ORD-2026-13788,PRD-01087,2,2336.1,4672.2,Amazon
ITM-100677,ORD-2026-27289,PRD-02276,2,1365.68,2731.36,Amazon
ITM-100678,ORD-2026-11326,PRD-02426,4,233.33,933.32,Amazon
ITM-100679,ORD-2026-14933,PRD-02180,2,6375.93,12751.86,Amazon
ITM-100680,ORD-2026-23959,PRD-00531,3,438.45,1315.35,Amazon
ITM-100681,ORD-2026-10393,PRD-00740,4,838.52,3354.08,Amazon
ITM-100682,ORD-2026-14949,PRD-02256,4,852.49,3409.96,Amazon
ITM-100683,ORD-2026-23208,PRD-00988,1,13184.12,13184.12,Amazon
ITM-100684,ORD-2026-14175,PRD-00628,2,223.08,446.16,Amazon
ITM-100685,ORD-2026-16059,PRD-01999,2,1612.5,3225.0,Amazon
ITM-100686,ORD-2026-19903,PRD-02138,3,2629.41,7888.23,Amazon
